gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2997728750		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4270124		CC_BY_4_0				SPF					SPF	SPF			PRESERVED_SPECIMEN				4270124	SPF00107269	2630	Oliveira, AA															PRESENT																							1995-07-02		183	183	1995	7	2	02/07/95											SOUTH_AMERICA				BR	Amazonas			Ilha Jacaré									-2.003611	-61.110833																																				Administrador		2022-11-29T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			f5d836d5-cb15-4178-8f57-68ef1d6551e9	BR	2024-01-25T16:13:34.999Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T16:13:34.999Z	2024-01-01T12:06:54.902Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.44_2	Novo Airão			LC
2997673036		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3493847		CC_BY_4_0				ICN					ICN	ICN			PRESERVED_SPECIMEN				3493847	ICN00015808	153	Byron															PRESENT								Árvore, 10 m alt., DAP=25cm, flores botões, frutos em fase inicial de desemvolvimento, marrons															1969-07-04		185	185	1969	7	4	1969-04-07						Doação INPE (27405)									BR	Amazonas			Rio Solimões, lago do Janauaca, Italiano, braço do Igarapé do Itaúba; igapó.									0.0	0.0																																																		Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			4bda7e86-c7c0-440e-bed4-bde6c52a28c2	BR	2024-01-24T18:04:45.282Z						ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	true	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Benth.		EML	2024-01-24T18:04:45.282Z	2024-01-01T12:02:58.509Z	false			false	LATIN_AMERICA	LATIN_AMERICA									LC
2997394188		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469749		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469749	NY01161497	20615	G. T. Prance															PRESENT																							1974-03-16		75	75	1974	3	16	1974-03-16											SOUTH_AMERICA				BR	Amazonas			Margin of Igapó Açu at crossing with BR319, Manaus-Porto Velho Road; flooded river margin.									-4.711111	-61.292222																																																		Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.264Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.264Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.14_2	Borba			LC
2997393235		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469774		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469774	NY01161521	107	U. N. Maciel															PRESENT																							1978-12-01		335	335	1978	12	1	1978-12-01											SOUTH_AMERICA				BR	Pará			Margem direita do Rio Tapajós, próximo de Porto Novo-Aramanai. Praia de rio, arenosa.									-2.593611	-54.960833																																				A. S. L. da Silva		1979-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:19.104Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:19.104Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.20_2	Belterra			LC
2997393234		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469756		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469756	NY01161504	24407	G. T. Prance															PRESENT																							1977-02-13		44	44	1977	2	13	1977-02-13											SOUTH_AMERICA				BR	Amazonas			Lago de Anamã, North of the Rio Solimões below Rio Purus, lake margin.									-3.553611	-61.626667																																				M. R. Silva		1980-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:19.104Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:19.104Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.3_2	Anamã			LC
2997392192		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469769		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469769	NY01161516	5177	W. W. Thomas															PRESENT																							1986-06-18		169	169	1986	6	18	1986-06-18											SOUTH_AMERICA				BR	Rondônia			Represa Samuel: along igarapé Japiim, ca 2 hours upstream from dam by boat.									-8.816667	-63.333333																																				R. C. Barneby		1988-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.898Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.898Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.22_1	Rondônia	BRA.22.11_2	Candeias do Jamari			LC
2997392191		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469750		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469750	NY01161498	6964	G. Martinelli															PRESENT																														1980-06-14											SOUTH_AMERICA				BR	Pará		Oriximiná	Rio Trombetas, Ilha Jacitara, 4 km SE de Oriximina									-1.765556	-55.866111																																																		Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.898Z	60.0	0.0				COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.898Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.84_2	Oriximiná			LC
2997391203		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469770		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469770	NY01161517	14777	G. T. Prance															PRESENT																							1971-09-20		263	263	1971	9	20	1971-09-20											SOUTH_AMERICA				BR	Amazonas			Lower Rio Purus, Lago de Beruri.									-3.898333	-61.373056																																																		Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.894Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.894Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.11_2	Beruri			LC
2997391202		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469752		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469752	NY01161500	2713	W. A. Rodrigues															PRESENT																							1961-06-02		153	153	1961	6	2	1961-06-02											SOUTH_AMERICA				BR	Amazonas			Lago do Janauarí, boca do Rio Negro.									-3.204444	-60.050833																																																		Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.893Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.893Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.28_2	Iranduba			LC
2997391191		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469518		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469518	NY01161242	24407	G. T. Prance															PRESENT																							1977-02-13		44	44	1977	2	13	1977-02-13											SOUTH_AMERICA				BR	Amazonas			Lago de Anamã, North of the Rio Solimões below Rio Purus, lake margin.									-3.553611	-61.626667																																				M. R. Silva		1980-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.889Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.889Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.3_2	Anamã			LC
2997390221		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469772		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469772	NY01161519	9360	C. A. Cid Ferreira															PRESENT																							1987-10-12		285	285	1987	10	12	1987-10-12											SOUTH_AMERICA				BR	Amazonas			Margem direita do Rio Negro, próximo à boca do Rio Marié.									-0.416667	-66.383333																																				R. C. Barneby		1990-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.359Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.359Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.52_2	São Gabriel da Cachoeira			LC
2997390220		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469754		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469754	NY01161502	24387	G. T. Prance															PRESENT																							1977-02-11		42	42	1977	2	11	1977-02-11											SOUTH_AMERICA				BR	Amazonas			North bank, Ilha de Marrecão; flooded river bank.									-3.354722	-60.732222																																				M. R. Silva		1980-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.358Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.358Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.36_2	Manacapuru			LC
2997389236		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469773		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469773	NY01161520	3654	M. G. da Silva															PRESENT																							1978-11-10		314	314	1978	11	10	1978-11-10											SOUTH_AMERICA				BR	Pará			Rio Tapajós, margem do rio.									-4.701111	-56.655833																																				M. G. da Silva														Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.881Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.881Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.58_2	Itaituba			LC
2997389235		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469755		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469755	NY01161503	1732	C. A. Cid Ferreira															PRESENT																							1980-07-23		205	205	1980	7	23	1980-07-23											SOUTH_AMERICA				BR	Pará			Rio Trombetas, margem esquerda ao sul da Mineração Rio-Norte.									-1.461667	-56.378056																																				M. G. Vieira														Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.881Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.881Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.84_2	Oriximiná			LC
2997388207		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469751		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469751	NY01161499	16659	E. Lleras															PRESENT																							1973-07-13		194	194	1973	7	13	1973-07-13											SOUTH_AMERICA				BR	Amazonas			Lago de Tefe, Manua.									-3.449167	-64.879167																																				J. F. Ramos														Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.850Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.850Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.58_2	Tefé			LC
2997388206		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469733		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469733	NY01161481	5293	G. T. Prance															PRESENT																							1968-06-28		180	180	1968	6	28	1968-06-28											SOUTH_AMERICA				BR	Rondônia			4 km above Jaciparaná on Rio Jaciparaná.									-9.283611	-64.407222																																																		Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.850Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.850Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.22_1	Rondônia	BRA.22.37_2	Porto Velho			LC
2997387195		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469748		CC_BY_4_0				NY					NY	NY			PRESERVED_SPECIMEN				2469748	NY01161496	20625	G. T. Prance															PRESENT																							1974-03-16		75	75	1974	3	16	1974-03-16											SOUTH_AMERICA				BR	Amazonas			Margin of Igapó Açu at crossing with BR 319, Manaus-Porto Velho Road.									-4.708611	-61.29																																				M. G. Vieira														Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			a185d0c4-1a12-45c1-a729-2a7b058b528d	BR	2024-01-25T12:00:18.357Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T12:00:18.357Z	2023-11-22T02:20:25.911Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.14_2	Borba			LC
