gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4031711749		http://www.tropicos.org/Specimen/102715309		CC_BY_4_0	2022-12-03T22:48:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102715309	102715309	Valenzuela Gamarra 12688	Luis Valenzuela G.;A. Peña Cruz;J. Mateo M.		9													PRESENT																						12	2009-04-26		116	116	2009	4	26												SOUTH_AMERICA				PE	Pasco	Oxapampa		Dist. Villa Rica. Puellas-Yuncullmas.									-10.572778	-75.093611																																				L. Rico (K)		2014-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:17:03.181Z	600.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:17:03.181Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.20_1	Pasco	PER.20.2_1	Oxapampa	PER.20.2.7_1	Villa Rica	LC
4031705880		http://www.tropicos.org/Specimen/102729664		CC_BY_4_0	2022-12-03T22:49:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102729664	102729664	Vásquez Martínez 36599	Rodolfo Vásquez;M. Huamán;R. Rivera		6													PRESENT																						649	2010-06-16		167	167	2010	6	16												SOUTH_AMERICA				PE	Pasco	Oxapampa		Distrito Palcazú. Comunidad Nativa Yanesha. Loma Linda.									-10.376667	-75.071667																																				L. Rico (K)		2014-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:15:20.566Z	430.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:15:20.566Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.20_1	Pasco	PER.20.2_1	Oxapampa	PER.20.2.4_1	Palcazu	LC
4031677978		http://www.tropicos.org/Specimen/102611370		CC_BY_4_0	2022-12-03T22:42:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:102611370	102611370	Rojas Gonzáles 5670	Rocío Rojas;M. Huamán;L. Chuck;César Rojas		8													PRESENT																							2008-06-06		158	158	2008	6	6												SOUTH_AMERICA				PE	Pasco	Oxapampa		Dist. Palcazú. Comunidad Nativa Castilla.									-10.136667	-75.300833																																				L. Rico (K)		2014-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:16:51.598Z	320.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:16:51.598Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.20_1	Pasco	PER.20.2_1	Oxapampa	PER.20.2.4_1	Palcazu	LC
4031617737		http://www.tropicos.org/Specimen/101663111		CC_BY_4_0	2022-12-03T21:06:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101663111	101663111	Saldias Paz 2802	Mario Saldias P.;Luzmila Arroyo P.;E. Gutiérrez;René Guillén V.;Bonifacio Mostacedo C.															PRESENT																							1993-06-30		181	181	1993	6	30												SOUTH_AMERICA				BO	Santa Cruz	Velasco		Parque Nacional Noel Kempff Mercado. 5-7 km del camino entre Los Fierros y el aserradero Tarbo, sobre el camino entre el campamento viejo de Los Fierros y la meseta. Pie de monte.									-14.55	-60.81666																																				R. Liesner & J. Zarucchi (MO)		1995-01-01T00:00:00				13076197								Clitoria pinnata (Pers.) R.H.Sm. & G.P.Lewis								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Clitoria			pinnata			SPECIES			ICNafp	SYNONYM	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:15:09.709Z	220.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2965891	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Clitoria pinnata (Pers.) R.H. Sm. & G.P. Lewis		EML	2024-01-31T22:15:09.709Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BOL	Bolivia	BOL.8_1	Santa Cruz	BOL.8.14_2	Velasco	BOL.8.14.1_2	San Ignacio	LC
4031554234		http://www.tropicos.org/Specimen/101775418		CC_BY_4_0	2022-12-03T21:22:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101775418	101775418	Aguilar Fernández 4435	Reinaldo Aguilar		8													PRESENT																							1994-02-05		36	36	1994	2	5												NORTH_AMERICA				CR	Puntarenas	Osa		A 25 Km del puente del Rio Terraba. Creciendo junto a la carretera.									8.96	-83.45																																				J. E. Jiménez (USJ)		2015-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:16:49.828Z	100.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:16:49.828Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	CRI	Costa Rica	CRI.6_1	Puntarenas	CRI.6.9_1	Osa	CRI.6.9.3_1	Palmar	LC
4031550967		http://www.tropicos.org/Specimen/101721265		CC_BY_4_0	2022-12-03T21:13:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101721265	101721265	Cárdenas López 6729	Dairon Cárdenas L.;et al.															PRESENT																							1995-10-25		298	298	1995	10	25												SOUTH_AMERICA				CO	Guaviare			Mpio. San José del Guaviare, inspección El Capricho. Bosque maduro, Bh-T. Formación rocosa de sefelita nefelínica.									2.31833	-72.75805																																				D. Cardenas (COAH)		1996-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:16:47.508Z	200.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:16:47.508Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	COL	Colombia	COL.17_2	Guaviare	COL.17.2_2	El Retorno			LC
4031523995		http://www.tropicos.org/Specimen/101674540		CC_BY_4_0	2022-12-03T21:07:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101674540	101674540	Guillén Villarroel 3621	René Guillén V.;V. Choré		10													PRESENT																							1995-05-12		132	132	1995	5	12												SOUTH_AMERICA				BO	Santa Cruz	Velasco		Reserva Ecológica El Refugio, a 1400 m al SW del campamento Toledo sobre el camino La Plata. Bosque subdeciduo dominado por cusi. Suelos arenosos con presencia de limo.									-14.708333	-61.174722																																				P.R. Fantz (NCSC)		1996-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:16:51.913Z	200.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:16:51.913Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BOL	Bolivia	BOL.8_1	Santa Cruz	BOL.8.14_2	Velasco	BOL.8.14.1_2	San Ignacio	LC
4031514362		http://www.tropicos.org/Specimen/101928408		CC_BY_4_0	2022-12-03T21:38:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101928408	101928408	Ramírez Arango 1856	J. G. Ramírez															PRESENT																							1987-10-26		299	299	1987	10	26												SOUTH_AMERICA				CO	Antioquia	San Luis		"Quebrada ""La Cristalina"". Bh-T/Bmh-T. Sector CE."									6.000783	-74.0008																																				J.G> Ramirez y D. Cardenas		1989-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:16:48.730Z	685.0	85.0				COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:16:48.730Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	COL	Colombia	COL.28_2	Santander	COL.28.80_2	Sucre			LC
4031459445		http://www.tropicos.org/Specimen/101742791		CC_BY_4_0	2022-12-03T21:18:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101742791	101742791	López Camacho 695	René López C.;Diego Giraldo-Cañas															PRESENT																							1995-11-15		319	319	1995	11	15												SOUTH_AMERICA				CO	Guaviare			Mpio. de San José del Guaviare. Inspección de La Carpa. vda. Las Orquídeas, en bosque de colinas suaves, carretera de San José del Guaviare-La Carpa, tramo el Capricho-vda. Las Orquídeas, cerca a escuela Las Orquídeas y Caño Caribe.									2.41222	-72.91555																																										13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:15:10.832Z	220.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:15:10.832Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	COL	Colombia	COL.17_2	Guaviare	COL.17.4_2	San José del Guaviare			LC
4031445093		http://www.tropicos.org/Specimen/101723351		CC_BY_4_0	2022-12-03T21:13:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101723351	101723351	Jardim 3025	Antony Jardim;Paul F. Foster		5													PRESENT																							1996-07-04		186	186	1996	7	4												SOUTH_AMERICA				BO	Santa Cruz	Velasco		Parque Nac. Noel Kempff M; Los Fierros, la senda hacia la meseta. Bosque alto de tierra firme adentro un mosaico de cerrado. El bosque con Apuleia leiocarpa, Brosimum guianense, Pseudolmedia laevis.									-14.558056	-60.928056																																		?								13076197								Clitoria pinnata (Pers.) R.H.Sm. & G.P.Lewis								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Clitoria			pinnata			SPECIES			ICNafp	SYNONYM	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:15:10.551Z	200.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2965891	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Clitoria pinnata (Pers.) R.H. Sm. & G.P. Lewis		EML	2024-01-31T22:15:10.551Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BOL	Bolivia	BOL.8_1	Santa Cruz	BOL.8.14_2	Velasco	BOL.8.14.1_2	San Ignacio	LC
4031404240		http://www.tropicos.org/Specimen/101644414		CC_BY_4_0	2022-12-03T21:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101644414	101644414	Herrera Chacón 4971	Gerardo Herrera Ch.		8													PRESENT																							1991-11-22		326	326	1991	11	22												NORTH_AMERICA				CR	Puntarenas	Osa		Valle del Térraba. Palmar Norte. De la Quebrada Benjamín, siguiendo el camino a Jalisco.									8.97	-83.46																																				J. E. Jiménez (USJ)		2015-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:15:10.252Z	200.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:15:10.252Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	CRI	Costa Rica	CRI.6_1	Puntarenas	CRI.6.9_1	Osa	CRI.6.9.3_1	Palmar	LC
4031356798		http://www.tropicos.org/Specimen/101433144		CC_BY_4_0	2022-12-03T20:33:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101433144	101433144	Solomon 17095	James C. Solomon		4													PRESENT																						87-86	1987-06-17		168	168	1987	6	17												SOUTH_AMERICA				BO	Pando	Gral. Federico Roman		Río Negro por el Río Negro. Bosque alto sobre tierra firme. Suelos notable- mente arenosos.									-10.566667	-66.1																																				J.L. Zarucchi		1989-01-01T00:00:00				13027176								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2024-01-31T22:15:07.371Z	120.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-31T22:15:07.371Z	2024-01-31T19:59:11.068Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BOL	Bolivia	BOL.6_1	Pando	BOL.6.2_2	Federico Román	BOL.6.2.3_2	Villa Nueva	LC
3978733853				CC0_1_0	2024-01-19T10:41:55Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28268016				71d21ba0-06fc-4ed9-a473-449d68eadafa		BAYLU	BAYLU			PRESERVED_SPECIMEN				c11bb0ba-9f9a-4bbe-8c2b-22aef57a2774	BAYLU013680	3013	M. Rimachi															PRESENT																							1977-05-10		130	130	1977	5	10												SOUTH_AMERICA				PE				Loreto									-4.0	-75.166667	147596.0								albert_zertuche (2024-01-19 10:41:55)			georef batch tool 2024-01-19; GeoLocate																														107191								Barbieria pinnata (Pers.) Baill.							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Barbieria	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			abba37fc-a9c3-4de2-bba2-7f929abc937d	US	2024-02-02T04:58:21.382Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata		DWC_ARCHIVE	2024-02-02T04:58:21.382Z	2024-02-02T04:57:27.924Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PER	Peru	PER.17_1	Loreto	PER.17.2_1	Loreto	PER.17.2.5_1	Urarinas	LC
3935010767				CC_BY_4_0								D2B0CE86-7C29-1275-E053-5514A8C0FBF9					HUMAN_OBSERVATION				f7035497-e6a4-4969-afca-77c45b6550fe																		PRESENT				TaxREF															f7035497-e6a4-4969-afca-77c45b6550fe																						SOUTH_AMERICA				GF		Guyane											3.92404	-53.23477	201367.0																																							Probable		629139								Barbieria pinnata (Pers.) Baill.			Barbieria pinnata (Pers.) Baill., 1870	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.				Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			91aa3d5b-6f77-4135-a823-cef438a60dfa	FR	2024-01-26T10:11:38.440Z					691.9195758045128	COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill., 1870		DWC_ARCHIVE	2024-01-26T10:11:38.440Z	2024-01-19T17:11:53.743Z	true			false	LATIN_AMERICA	EUROPE	GUF	French Guiana	GUF.2_1	Saint-Laurent-du-Maroni	GUF.2.8_1	Saül			LC
3903282243				CC_BY_NC_4_0	2022-08-30T23:28:14Z		https://www.inaturalist.org/observations/132824963	Octavio Rivera Hernández					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30666m at the request of the observer			https://www.inaturalist.org/observations/132824963	132824963		Octavio Rivera Hernández															PRESENT																							2022-07-30T10:19	10:19:00-04:00	211	211	2022	7	30	2022/07/30 10:19 AM											NORTH_AMERICA				PR	Las Marías				Puerto Rico								18.207472	-67.028306	30666.0																															292686583				Octavio Rivera Hernández		2022-08-29T15:16:24				290296								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-01-25T09:43:16.099Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata		DWC_ARCHIVE	2024-01-25T09:43:16.099Z	2024-01-23T16:28:21.693Z	true			false	LATIN_AMERICA	NORTH_AMERICA	PRI	Puerto Rico	PRI.43_1	Las Marías					LC
