gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4017046241				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				d01288ff-b835-4ffe-92c5-c66b3341b913	BRI AQ0169408	5330	Lazarides, M.							Flowers and buds								PRESENT	Photograph|Sheet																							1955-05-19				1955	5	19								Occasional on rugged hill slopes with Eucalyptus morrisii and forbs. Erect, straggly shrub with several stems 8ft high. Flowers in heads, yellow. Bark almost smooth, grey brown. Phyllodes pruinose or green.			Australia, Northern Territory					Australia	AU	Northern Territory			Heavitree Gap Range near Mt Gillen.													-23.74855	133.751273	EPSG:4326	25000.0													Hrb Convert																																						https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017041412				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				c53068db-9ca0-4e1b-94c3-e69a973776fe	BRI AQ0169426	5251	Lazarides, M.							Flowers and buds								PRESENT	Photograph|Sheet																							1955-09-09				1955	9	9								Common in sandy red earth with Triodia basedowii grassland. Erect, spreading shrub 10ft high with shiny green phyllodes and several stems from base. Flowers yellow, in heads. Bark rough and dark grey at base, becoming smooth above.			Australia, Northern Territory					Australia	AU	Northern Territory			26 miles W of Tobermorey Station.													-22.248509	137.584551	EPSG:4326	25000.0													Hrb Convert																																						https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017038808				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				9030daf7-e552-4414-bcab-40e7d23ffce4	BRI AQ0169393	497	Winkworth, R.E.							Flowers and buds								PRESENT	Sheet																							1954-07-27				1954	7	27								On red sand with Triodia basedowii. Shrub 6 feet tall.			Australia, Northern Territory					Australia	AU	Northern Territory			63 miles NNW of Alice Springs.													-22.915217	133.584599	EPSG:4326	25000.0													Hrb Convert																											2014-01-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017037344				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				baab83ce-8e00-4493-ae46-e4309c9b62de	BRI AQ0724263	23797	Bean, A.R.							Flowers and buds								PRESENT	Sheet								Viscid shrub 3m high, bark smooth. Phyllodes bright green, flowers yellow.															2005-05-23				2005	5	23		Shrubland of Acacia sp., Triodia, with scattered Eucalyptus aparrerinja. Orange gravelly loam.						Occasional at site.			Australia, Northern Territory					Australia	AU	Northern Territory			66.3km E of Stuart Highway, towards 'Epenarra'.		400.0											-20.471306	134.780126	EPSG:4326	100.0													GPS																											2014-01-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017035703				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				552cfae5-913b-4e98-9d68-a5174c3ffa70	BRI AQ0169405	377	Chippendale, G.							Fruit								PRESENT	Sheet																							1954-09-21				1954	9	21								Shrub 3ft., in deep red sand. Leaves glaucous. Infrequent.			Australia, Northern Territory					Australia	AU	Northern Territory			Argadargada Homestead.													-21.748523	136.751216	EPSG:4326	25000.0													Hrb Convert																																						https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017035680				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				54d693ff-a957-4295-adf0-31ebce37e8b0	BRI AQ0169417	3353	Chippendale, G.							Flowers and buds								PRESENT	Sheet								Shrub 5ft, inflorescence golden. Infrequent, on side of sandridge.															1957-06-13				1957	6	13											Australia, Northern Territory					Australia	AU	Northern Territory			Ca. 70 miles WNW of Mt Singleton.													-21.58191	129.751274	EPSG:4326	25000.0													Hrb Convert																																						https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017035485				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				52a5a52a-4237-49db-82b1-87bc1ef2eff9	BRI AQ0169389	4263	Everist, S.L.							Fruit								PRESENT	Sheet																							1950-01-29				1950	1	29								In red sand with Triodia etc. Shrub with numerous obliquely ascending thin woody stems to 8 feet. Bark brown, dry smooth. Leaves green, viscid.			Australia, Northern Territory					Australia	AU	Northern Territory			Near Wycliffe Well, ca. 236 miles N of Alice Springs.													-20.748546	134.25123	EPSG:4326	25000.0													Hrb Convert																											2014-01-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017035114				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				b7356871-aac3-4dc2-b23a-93c835105b53	BRI AQ0627478	166	Barker, R.M.							Flowers and buds								PRESENT	Sheet																							1983-04-18				1983	4	18								In Eucalyptus terminalis shrubland. Erect shrub to 1.5m. Young leaves and buds appearing viscid but not. Flowers yellow. No fruits.			Australia, Northern Territory					Australia	AU	Northern Territory			Between McDouall Stuart Monument and Hanson River, 20km N of Tea Tree on Stuart Highway.													-21.923551	133.576254	EPSG:4326	2000.0													Hrb Convert																											2000-03-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017032789				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				4bccdd00-dbbb-4968-bbae-1397b32908fb	BRI AQ0169422	2262	Nelson, D.J.							Buds								PRESENT	Sheet																							1973-03-06				1973	3	6								Woody, stemmed shrub 2.5 metres high, phyllodes viscid, bark pale grey. Scattered on top of red sand dune. Wood block collected.			Australia, Northern Territory					Australia	AU	Northern Territory			Deep Well Road, 23.7 miles S of Alice Springs.													-24.081882	133.917941	EPSG:4326	25000.0													Hrb Convert																																						https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017030870				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				85237ad5-7310-4054-9977-a2322e69fe7b	BRI AQ0169415	292	Henry, N.M.							Flowers and buds								PRESENT	Sheet																							1971-08-13				1971	8	13								Tree to 2.5 metres high with rough grey bark and globular yellow flowers. Found in red sand near water tank.			Australia, Northern Territory					Australia	AU	Northern Territory			Witchety Bore - Napperby Station.													-22.690228	132.409602	EPSG:4326	2000.0													Hrb Convert																																						https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017015416				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				a22735ab-043b-4c47-987e-3c6a6002f167	BRI AQ0521650	CEH158	Harwood, C.							Fruit								PRESENT	Sheet																							1992-10-10				1992	10	10								Tall open shrubland. Shrub to 3m., spreading crown. Heavily branched, multi stemmed. Association include Hakea suberea, A. dictyophlieba.			Australia, Northern Territory					Australia	AU	Northern Territory			Sandover Highway, 139km E of Utopia.		180.0											-21.823521	136.192886	EPSG:4326	2000.0													Hrb Convert																											1996-09-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017014788				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				34d2772a-5be6-4972-816b-c77a4bd68fa9	BRI AQ0229630	1552	Ollerenshaw, P.							Flowers and buds								PRESENT	Sheet								2m shrub.															1975-05-08				1975	5	8											Australia, Northern Territory					Australia	AU	Northern Territory			8km W of Stuart Highway, towards Ayers Rock.													-25.915218	133.084629	EPSG:4326	25000.0													Hrb Convert																											2014-01-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017013939				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				d7d9e38f-a17d-46e3-99d3-1da24a28f51d	BRI AQ0169390	5741	Lazarides, M.							Flowers and buds								PRESENT	Sheet																							1956-08-18				1956	8	18								Common on sand dune with Triodia basedowii. Erect shrub with several stems 4-5ft high. Foliage either dull or bright green. Bark smmoth, pale grey. Flowers yellow, globular.			Australia, Northern Territory					Australia	AU	Northern Territory			21 miles SSE of Santa Theresa Mission.													-24.415211	134.417938	EPSG:4326	25000.0													Hrb Convert																											2014-01-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4017013468				UNSPECIFIED	2018-11-21T15:07:56				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				d2a0407f-b1d8-4e7c-82ab-6a8e84114d5c	BRI AQ0846113	4532	Neldner, V.J.							Flowers and buds								PRESENT	Sheet								A low shrub 50cm tall.  Older phyllodes bluish, while new foliage green.															2010-06-05				2010	6	5		Very open shrubland of mallee Eucalyptus species and Acacia species with Triodia spp. dominating the ground layer.  Large amount of exposed metamorphic rocks.									Australia, Northern Territory					Australia	AU	Northern Territory			Middle slopes of Mt Sonder, West MacDonnell Ranges.		1003.0											-23.576028	132.549108	EPSG:4326	100.0													GPS																											2010-12-01											https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
4016993636				UNSPECIFIED	2017-06-07T14:20:55				PhysicalObject				BRI	Herbrecs			PRESERVED_SPECIMEN				84b605fb-d21d-43f3-a952-940f83fefb3d	BRI AQ0169400	2728	Perry, R.A.							Buds								PRESENT	Sheet																							1952-05-05				1952	5	5								Stony, skeletal soil with Triodia spp. Spreading, viscid shrub 8ft high.			Australia, Northern Territory					Australia	AU	Northern Territory			10 miles S of Barrow Creek Township.													-21.581881	133.917911	EPSG:4326	25000.0													Hrb Convert																																						https://id.biodiversity.org.au/node/apni/2889123	Acacia melleodora							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Fabales | Leguminosae | Caesalpinioideae | Mimosoid clade | Acacia	Plantae	Charophyta	Equisetopsida	Fabales		Fabaceae				Acacia				melleodora			species		Pedley	Scented Wax Wattle	ICN			
