"","nat_species","nat_intrdcd","nat_n","nat_precip_maxquant","nat_precip_minquant","nat_precip_mean","nat_precip_median","nat_nitro_maxquant","nat_nitro_minquant","nat_nitro_mean","nat_nitro_median","nat_temp_maxquant","nat_temp_minquant","nat_temp_mean","nat_temp_median","nat_max_lat","nat_min_lat","nat_mean_lat","nat_median_lat","nat_quant95","nat_quant005","nat_precip_range","nat_temp_range","nat_nitro_range","nat_abs_med_lat","nat_Phy","nat_introduced","nat_native","nat_num_introduced","nat_total_area_introduced","nat_total_area_native","nat_lat_native","nat_tribe","nat_genus","nat_subfamily","nat_tribe_ncbi","nat_fixer","nat_abs_lat_native","nat_woody","nat_annual","nat_uses_num_uses","nat_submitted_name","nat_matched_name","nat_data_source_title","nat_score","nat_num_words","nat_diff","nat_RangeY","nat_domY","nat_efnY","nat_n.records","nat_sum.AM","nat_sum.EM","nat_AM","nat_EM","nat_EFN","nat_matched_name_EFN","nat_Domatia","nat_Count"
"79","Crotalaria_agatiflora",0,138,1506.6,642.5,1071.47101449275,1065,366.85,95.85,193.971014492754,162,21.5731249809265,10.3262500286102,16.5699275300123,16.8354167938232,9.27,-9.983333,-1.90290839130435,-2.616389,6.9716695,-8.79083045,864.1,11.2468749523163,271,2.616389,"Crotalaria agatiflora",1,1,5,3.46e+12,9.7e+12,-8.19982315,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",8.19982315,1,0,1,"Crotalaria agatiflora","Crotalaria agatiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1248
"80","Crotalaria_goreensis",0,463,1638.4,662,1053.41468682505,1028,255.9,60,140.347732181425,101,28.6983322143554,22.8554161071777,26.5607541148142,27.0583324432373,15.166667,-13.08875,8.12304850539957,10.026083,13.0357333,-5.1083336,976.4,5.84291610717771,195.9,10.026083,"Crotalaria goreensis",1,1,8,2.1e+13,1.92e+13,1.07734205,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",1.07734205,0,0,3,"Crotalaria goreensis","Crotalaria goreensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1263
"81","Crotalaria_incana",0,1463,2168,490.2,1242.27614490772,1202,419,108.1,223.347915242652,202,26.4233325958252,15.5983337402343,21.6953377668286,21.970832824707,28.635473,-31.36666,-0.334726825017088,-0.06666,22.7090257,-26.660994,1677.8,10.8249988555908,310.9,0.06666,"Crotalaria incana",1,1,20,1.43e+13,2.93e+12,13.62616928,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",13.62616928,1,0,4,"Crotalaria incana","Crotalaria incana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N","1","Crotalaria incana","0",1931
"82","Crotalaria_juncea",0,78,2764.85,606.45,1315.79487179487,1097.5,281.999999999999,78.85,156.512820512821,135.5,28.5422914505005,22.7174996376038,25.7734507536277,25.9541664123535,31.990364,7.47,18.0877937948718,18.02065,27.05313875,10.3465,2158.4,5.8247918128967,203.149999999999,18.02065,"Crotalaria juncea",1,1,34,2.92e+13,1.06e+13,16.08546549,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",16.08546549,1,0,9,"Crotalaria juncea","Crotalaria juncea","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,5,0,"Y","N","0",NA,"0",4778
"83","Crotalaria_lanceolata",0,176,1568.75,665,1029.38636363636,999,245.25,84,154.670454545455,150.5,25.0604162216186,16.0083339214325,20.4854403950951,20.397915840149,9.033333,-31.625,-21.7634644034091,-24.8158335,-5.9416665,-30.44374975,903.75,9.05208230018617,161.25,24.8158335,"Crotalaria lanceolata",1,1,4,2.08e+12,1.08e+13,12.23774936,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",12.23774936,0,1,0,"Crotalaria lanceolata","Crotalaria lanceolata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",3356
"84","Crotalaria_micans",0,892,2680.45,775.55,1558.66704035874,1473.5,546.45,122.55,251.650224215247,213,25.9660417556763,15.0712498664856,20.8698103390467,20.8875007629395,25.727778,-33.78,-8.02926595930493,-14.6018055,19.83483,-26.629,1904.9,10.8947918891907,423.9,14.6018055,"Crotalaria micans",1,1,26,1.39e+13,1.36e+13,8.75247963,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",8.75247963,1,0,7,"Crotalaria micans","Crotalaria micans","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1503
"85","Crotalaria_ochroleuca",0,147,2078.5,774,1304.04081632653,1189,386,75,185.387755102041,149,27.6645833969116,18.8570829391479,24.1136337267298,24.5208339691162,14.933333,-26.046675,0.322864761904762,3.866667,11.1347693,-15.3830837,1304.5,8.8075004577637,311,3.866667,"Crotalaria ochroleuca",1,1,9,1.26e+13,1.96e+13,2.46809908,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",2.46809908,0,0,0,"Crotalaria ochroleuca","Crotalaria ochroleuca","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",1412
"86","Crotalaria_pallida",0,1039,2837.5,654.6,1445.90856592878,1208,399,60,182.65062560154,153,28.3170841217041,18.1525005340577,24.0121350751919,24.1000003814697,36.65,-29.875,9.6168958719923,11.631542,26.1786521,-24.544828,2182.9,10.1645835876465,339,11.631542,"Crotalaria pallida",1,1,37,1.73e+13,3.48e+13,12.53796268,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",12.53796268,1,0,7,"Crotalaria pallida","Crotalaria pallida","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N","1","Crotalaria pallida","0",3163
"87","Crotalaria_prostrata",0,28,2243.35,850.75,1610,1493,426.7,106.95,201.357142857143,176.5,28.4327087402344,17.3810413360595,23.8095237186977,25.0916662216187,27.183333,-8.2443,17.39376075,19.941924,26.8550001,-1.45833355,1392.6,11.0516674041749,319.75,19.941924,"Crotalaria prostrata",0,1,0,0,9.46e+12,15.44059322,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",15.44059322,0,0,1,"Crotalaria prostrata","Crotalaria prostrata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,"0",1721
"88","Crotalaria_retusa",0,686,2841,564.25,1347.33965014577,1191.5,362,50,158.211370262391,129.5,28.0072913169861,20.828125,25.8348335622003,26.75,27.226878,-25.18333,-6.73614425072886,-14.46841,21.96454625,-22.62348625,2276.75,7.1791663169861,312,14.46841,"Crotalaria retusa",1,1,36,1.48e+13,2.34e+13,8.42631233,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",8.42631233,1,0,8,"Crotalaria retusa","Crotalaria retusa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,"0",1603
"89","Crotalaria_verrucosa",0,540,3067,580.9,1322.39814814815,934,401,47,151.425925925926,108,28.0627082824707,21.3893755912781,25.2474228541056,26.179165840149,26.5125,-28.144789,-5.16844562407407,-15.5715835,23.0584472,-20.2194933,2486.1,6.67333269119264,354,15.5715835,"Crotalaria verrucosa",1,1,33,1.91e+13,1.16e+13,11.59536979,"Crotalarieae","Crotalaria","Papilionoideae","Crotalarieae","1",11.59536979,1,0,3,"Crotalaria verrucosa","Crotalaria verrucosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,"0",2495
"90","Cytisus_multiflorus",0,1659,1593.1,409.9,970.892103676914,969,416,123,235.613622664256,204,15.9254168510437,8.83624963760376,12.6717550810595,12.6458330154419,43.396919,37.092632,40.9843810755877,40.8388003,42.84883536,39.35844601,1183.2,7.08916721343997,293,40.8388003,"Cytisus multiflorus",1,1,8,5.84e+12,5.82e+11,40.28634342,"Genisteae","Cytisus","Papilionoideae","Genisteae","1",40.28634342,1,0,2,"Cytisus multiflorus","Cytisus multiflorus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",474
"91","Cytisus_scoparius",0,94933,1286.39999999999,586,849.469489008037,799,766.799999999988,156,345.189554738605,271,12.4624996185303,6.9375,9.50252199871421,9.47500038146973,65.79888,36.2915,49.6674835256328,49.9356,56.9224114,42.7520852,700.399999999994,5.5249996185303,610.799999999988,49.9356,"Cytisus scoparius",1,1,27,3.1e+13,6.2e+12,47.697596,"Genisteae","Cytisus","Papilionoideae","Genisteae","1",47.697596,1,0,9,"Cytisus scoparius","Cytisus scoparius","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,3,0,"Y","N","0",NA,"0",528
"92","Cytisus_striatus",0,2116,1567.25,429,899.010396975425,761.5,422,127,223.921550094518,193,16.5302085876465,9.99479174613953,13.6740528563696,14.0270833969116,43.601948,31.2333,40.0554192470227,40.15968725,43.01704575,37.69501375,1138.25,6.53541684150697,295,40.15968725,"Cytisus striatus",1,1,4,1.74e+12,9.85e+11,36.08495238,"Genisteae","Cytisus","Papilionoideae","Genisteae","1",36.08495238,1,0,2,"Cytisus striatus","Cytisus striatus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1635
"93","Dalbergia_sissoo",0,278,2361.95,271.35,1070.10071942446,920.5,427.8,76,179.647482014388,129,28.1560422897339,17.923333644867,23.9447391693541,24.8395833969116,35.25,8.916667,24.9312070467626,26.5882085,33.9034066,12.04766815,2090.6,10.2327086448669,351.8,26.5882085,"Dalbergia sissoo",1,1,14,1.66e+13,1.1e+13,18.61983451,"Dalbergieae","Dalbergia","Papilionoideae","Dalbergieae","1",18.61983451,1,0,5,"Dalbergia sissoo","Dalbergia sissoo","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,15,15,0,"Y","N","0",NA,"0",1588
"94","Desmanthus_virgatus",0,1128,1997.5,501,1110.44769503546,1053,513.149999999998,97,225.160460992908,180,27.3537493705749,17.6072922706604,23.5218971544969,24.1354169845581,32.553258,-34.17,7.02238650682624,16.462214,29.31834255,-28.3322364,1496.5,9.74645709991456,416.149999999998,16.462214,"Desmanthus virgatus",1,1,29,1.42e+13,7.27e+12,3.88421519,"Mimoseae","Desmanthus","Caesalpinioideae","Mimoseae","1",3.88421519,1,0,4,"Desmanthus virgatus","Desmanthus virgatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Desmanthus virgatus","0",310
"95","Desmodium_intortum",0,586,3149.75,622,1680.00682593857,1557.5,677.75,164.5,349.38566552901,296.5,25.1364579200745,14.0874998569488,19.5465799167295,19.6062498092652,31.36146,-17.939831,12.0681123232082,14.30489,20.981875,-1.0320825,2527.75,11.0489580631256,513.25,14.30489,"Desmodium intortum",1,1,10,6.41e+12,1.22e+13,14.8355264,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",14.8355264,1,0,2,"Desmodium intortum","Desmodium intortum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",726
"96","Desmodium_scorpiurus",0,422,2838.25,825.35,1608.05450236967,1471.5,468,131.2,255.739336492891,229.5,27.2122913360596,18.9797910690308,24.186206523841,24.9895830154419,30.8667,-20.553889,11.9007385127962,14.356125,23.387275,-10.35685265,2012.9,8.23250026702882,336.8,14.356125,"Desmodium scorpiurus",1,1,12,9.58e+12,6.51e+11,-1.778624,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",1.778624,0,0,1,"Desmodium scorpiurus","Desmodium scorpiurus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",736
"97","Desmodium_tortuosum",0,888,2341.3,608.7,1348.14527027027,1240,513.15,115.35,251.978603603604,225.5,26.9314590454102,16.524374961853,23.1645739513475,24.1041660308837,34.04,-31.55,8.56472440596847,17.8718055,27.6172895,-24.0922918,1732.6,10.4070840835571,397.8,17.8718055,"Desmodium tortuosum",1,1,28,2.92e+13,1.34e+13,13.2606484,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",13.2606484,1,0,4,"Desmodium tortuosum","Desmodium tortuosum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",861
"98","Desmodium_uncinatum",0,548,2459.9,661.05,1460.91788321168,1476.5,520,130.35,264.596715328467,241,23.4470841407776,13.6302085876465,18.4222400049224,18.5124998092652,25.120833,-34.84,-10.5651095275547,-20.3280695,19.57722355,-31.19951385,1798.85,9.81687555313112,389.65,20.3280695,"Desmodium uncinatum",1,1,6,7.27e+12,6.91e+11,3.81233789,"Desmodieae","Desmodium","Papilionoideae","Desmodieae","1",3.81233789,1,0,1,"Desmodium uncinatum","Desmodium uncinatum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",882
"99","Enterolobium_cyclocarpum",0,1723,2937.5,822.2,1603.17063261753,1388,641,157,294.77945443993,250,28.029167175293,21.8799989700318,25.4428201892386,25.5208339691162,27.029031,-21.257778,13.7704964824144,13.81666,23.4081628,4.7113632,2115.3,6.14916820526123,484,13.81666,"Enterolobium cyclocarpum",1,1,14,4.29e+12,1.37e+13,9.4649793,"Ingeae","Enterolobium","Caesalpinioideae","Ingeae","1",9.4649793,1,0,2,"Enterolobium cyclocarpum","Enterolobium cyclocarpum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N","1","Enterolobium cyclocarpum","0",309
"100","Erythrina_crista-galli",0,741,1674,690,1169.04858299595,1072,331,120,203.400809716599,187,22.3166656494141,15.8208332061768,18.5076585916372,18.216667175293,-10.8339,-40.812617,-30.3135904985155,-31.616732,-22.310833,-35.67679,984,6.4958324432373,211,31.616732,"Erythrina crista-galli",1,1,27,2.58e+13,1.3e+13,-19.08162213,"Phaseoleae","Erythrina","Papilionoideae","Phaseoleae","1",19.08162213,1,0,5,"Erythrina crista-galli","Erythrina crista-galli","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N","1","Erythrina crista-galli","0",23129
"101","Erythrina_poeppigiana",0,358,3762.3,1216.85,2302.18715083799,2150,659,160.25,357.346368715084,318,26.4599999427795,18.1337505340577,22.9673533706026,23.5166673660278,11.121443,-22.845808,-0.381387675977654,3.4883195,7.759999,-15.30991645,2545.45,8.32624940872189,498.75,3.4883195,"Erythrina poeppigiana",1,1,18,1.09e+13,1.55e+12,-4.13762542,"Phaseoleae","Erythrina","Papilionoideae","Phaseoleae","1",4.13762542,1,0,1,"Erythrina poeppigiana","Erythrina poeppigiana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Erythrina poeppigiana","0",1784
"102","Flemingia_macrophylla",0,521,3241,936,1880.76583493282,1706,511,125,258.775431861804,216,27.2041664123535,15.7624998092651,21.6886276402538,21.9333324432373,33.4575,-9,17.1407669731286,22.54,27.571944,-6.5897,2305,11.4416666030884,386,22.54,"Flemingia macrophylla",1,1,12,7.6e+12,1.43e+13,16.21859796,"Phaseoleae","Flemingia","Papilionoideae","Phaseoleae","1",16.21859796,1,0,2,"Flemingia macrophylla","Flemingia macrophylla","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,"0",1984
"103","Flemingia_strobilifera",0,488,3629.35,1053.55,2162.40573770492,2128.5,586,125,273.844262295082,235.5,27.2814581871033,16.3372916221619,23.171482267927,23.716667175293,30.351223,-9.795066,13.5860289590164,18.5,27.4754404,-7.89039005,2575.8,10.9441665649414,461,18.5,"Flemingia strobilifera",1,1,16,1.42e+12,1.64e+13,9.32203948,"Phaseoleae","Flemingia","Papilionoideae","Phaseoleae","1",9.32203948,1,0,2,"Flemingia strobilifera","Flemingia strobilifera","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",211
"104","Galega_officinalis",0,6413,1249.4,569,808.816466552316,763,400,147,234.542335880243,213,13.9891668319702,8.16250038146973,11.0649390576337,10.9166669845581,54.3975,33.7049,46.3709363513644,46.19123,50.3749258,42.158071,680.4,5.82666645050049,253,46.19123,"Galega officinalis",1,1,12,1.72e+13,1.62e+13,42.77776493,"Galegeae","Galega","Papilionoideae","Galegeae","1",42.77776493,0,0,5,"Galega officinalis","Galega officinalis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",12809
"105","Galega_orientalis",0,187,1364.4,547,966.411764705882,980,638,230.6,417.326203208556,372,10.6770833015442,1.78375004529953,6.05806597302304,5.70833349227905,45.27996,40.678425,43.3984578342246,43.649413,44.7788639,41.2600596,817.4,8.8933332562447,407.4,43.649413,"Galega orientalis",1,1,5,8.74e+12,4.92e+12,48.41342464,"Galegeae","Galega","Papilionoideae","Galegeae","1",48.41342464,0,0,2,"Galega orientalis","Galega orientalis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,1,0,"Y","N","0",NA,"0",9733
"106","Genista_linifolia",0,411,898.5,626,770.975669099757,772,234.5,118,164.605839416058,159,17.8083333969116,13.9708337783813,16.4780007661694,17.0666656494141,48.982571,33.6388,37.17089356691,36.349156,42.755335,36.073156,272.5,3.8374996185303,116.5,36.349156,"Genista linifolia",1,1,4,5.09e+12,3.77e+12,36.51914693,"Genisteae","Genista","Papilionoideae","Genisteae","1",36.51914693,1,0,1,"Genista linifolia","Genista linifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",375
"107","Genista_monspessulana",0,837,1021,530.8,753.94982078853,752,363,120.4,216.771804062127,216,17.1674995422363,11.3199998855591,14.1790272799302,14.2166662216187,50.518288,33.94402,41.2886472522103,42.25,44.3312486,36.1369602,490.2,5.84749965667722,242.6,42.25,"Genista monspessulana",1,1,12,1.66e+13,5.78e+12,39.32579831,"Genisteae","Genista","Papilionoideae","Genisteae","1",39.32579831,1,0,6,"Genista monspessulana","Genista monspessulana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",350
"108","Gleditsia_triacanthos",0,6755,1412,696,1031.98164322724,1018,425,98,216.685862324204,186,19.125,7.97083330154419,12.7598636879557,11.9750003814697,48.999078,20.550575,38.1807888588157,39.219523,43.0435724,30.9281691,716,11.1541666984558,327,39.219523,"Gleditsia triacanthos",1,1,25,2.91e+13,1.52e+13,41.07489977,"Caesalpinieae","Gleditsia","Caesalpinioideae","Caesalpinieae","0",41.07489977,1,0,7,"Gleditsia triacanthos","Gleditsia triacanthos","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,4,1,"Y","Y","0",NA,"0",419
"109","Gliricidia_sepium",0,1872,2957.7,860.55,1659.33547008547,1469,607.9,153,291.816239316239,254,27.8541660308838,21.2189582824707,25.2256810634564,25.5562496185303,27.01944,-0.1325,13.3171050517094,13.6727415,20.75855285,5.01176945,2097.15,6.6352077484131,454.9,13.6727415,"Gliricidia sepium",1,1,46,1.92e+13,2.33e+12,10.25334026,"Robinieae","Gliricidia","Papilionoideae","Robinieae","1",10.25334026,1,0,7,"Gliricidia sepium","Gliricidia sepium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,"0",757
"110","Glycine_max",0,2374,2058.7,503.65,1229.79528222409,1274,484,97.65,261.512215669756,248,22.1562495231628,3.1485417842865,12.1294457319976,11.8500003814697,53.774689,-3.639526,35.2280997855939,36.1076,45.79951655,22.0259554,1555.05,19.0077077388763,386.35,36.1076,"Glycine max",1,1,50,8.87e+13,1.06e+13,15.45352811,"Phaseoleae","Glycine","Papilionoideae","Phaseoleae","1",15.45352811,0,1,7,"Glycine max","Glycine max","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,21,21,0,"Y","N","0",NA,"0",217962
"111","Glycyrrhiza_glabra",0,709,818.8,149,439.937940761636,419,366.6,105.8,231.27221438646,225,19.7491668701172,5.14583320617676,11.0601610173964,10.095832824707,57.578089,28.266667,43.7023572186178,44.757191,51.872846,32.7019998,669.8,14.6033336639404,260.8,44.757191,"Glycyrrhiza glabra",1,1,9,1.54e+13,2.46e+13,39.48689989,"Galegeae","Glycyrrhiza","Papilionoideae","Galegeae","1",39.48689989,0,0,9,"Glycyrrhiza glabra","Glycyrrhiza glabra","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,"0",3536
"112","Haematoxylum_campechianum",0,514,2212.15,866.6,1479.546692607,1351,665,230,390.352140077821,337,26.8666667938232,24.6495829582214,26.1099626860266,26.2374992370605,21.430556,15.702133,18.7975252301556,18.475278,21.11907055,17.4691544,1345.55,2.21708383560177,435,18.475278,"Haematoxylum campechianum",1,1,31,2.04e+13,2.44e+12,19.29766848,"Caesalpinieae","Haematoxylum","Caesalpinioideae","Caesalpinieae","0",19.29766848,1,0,5,"Haematoxylum campechianum","Haematoxylum campechianum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",50
"113","Hylodesmum_repandum",0,620,2967.5,679.8,1547.38064516129,1359,525,100,254.398387096774,224,23.8060409545898,13.410000371933,18.2573588555859,18.0104169845581,30.878627,-33.969767,-7.85419880645161,-6.5025,15.3875241,-30.375,2287.7,10.3960405826568,425,6.5025,"Hylodesmum repandum",0,1,0,0,2.61e+13,4.36625104,"Desmodieae","Hylodesmum","Papilionoideae","Desmodieae","1",4.36625104,1,0,3,"Hylodesmum repandum","Hylodesmum repandum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,"0",66
"114","Indigofera_hendecaphylla",0,196,2653.5,951.5,1645.61224489796,1517,402.5,91.5,210.964285714286,193,27.3489580154419,17.3229174613953,22.2655399770153,22.1937494277954,25.142267,-32.375,2.52358895408163,6.6666,24.700687,-30.261199,1702,10.0260405540466,311,6.6666,"Indigofera hendecaphylla",1,1,5,1.63e+13,3.05e+13,1.67206813,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",1.67206813,1,0,4,"Indigofera hendecaphylla","Indigofera hendecaphylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1082
"115","Indigofera_hirsuta",0,1842,2298.95,500.1,1194.99239956569,1079.5,299,47,142.912052117264,124,28.1827075004578,19.1458339691162,24.6743462756195,25.5958337783814,34.333075,-32.683333,-3.45448767730727,-3.175,22.81940965,-26.967671,1798.85,9.03687353134156,252,3.175,"Indigofera hirsuta",1,1,8,2.15e+12,3.94e+13,6.00354518,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",6.00354518,1,0,5,"Indigofera hirsuta","Indigofera hirsuta","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,"0",2105
"116","Indigofera_spicata",0,300,1802.3,632.75,1130.27666666667,1060,356.55,80.95,190.146666666667,170,27.2681247711181,16.4008337974549,21.4655417156219,20.9125003814697,21.316667,-31.125,-4.46432246666667,-0.76435,11.0651553,-28.3875,1169.55,10.8672909736633,275.6,0.76435,"Indigofera spicata",1,1,1,1.28e+11,1.55e+13,4.12735407,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",4.12735407,0,0,4,"Indigofera spicata","Indigofera spicata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",2194
"117","Indigofera_suffruticosa",0,1845,2698.4,547,1397.2379403794,1296,539.2,98,249.505691056911,203,26.8650001525879,17.7916667938232,22.9070347791119,23.2708339691162,32.344268,-35.3869,2.78280298417344,5.633936,28.366692,-25.328,2151.4,9.07333335876464,441.2,5.633936,"Indigofera suffruticosa",1,1,28,5.58e+12,9.18e+12,12.57671965,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",12.57671965,1,0,7,"Indigofera suffruticosa","Indigofera suffruticosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1489
"118","Indigofera_tinctoria",0,165,1806.2,364.4,821.751515151515,705,284.6,41.2,124.363636363636,102,28.6691669464111,21.0266674041748,25.5603030175874,26.5416660308838,34.116336,-26.216275,4.97111773939394,12.25061,23.51316,-24.9900098,1441.8,7.6424995422363,243.4,12.25061,"Indigofera tinctoria",1,1,16,3.14e+12,3.69e+13,8.91410948,"Indigofereae","Indigofera","Papilionoideae","Indigofereae","1",8.91410948,1,0,6,"Indigofera tinctoria","Indigofera tinctoria","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N","0",NA,"0",2002
"119","Inga_edulis",0,1459,3621,1013,2196.5236463331,2110,536,133.9,268.779986291981,233,27.775832939148,18.3799999237061,23.800873879785,24.6124992370605,11.113948,-31.743764,-4.4730122172721,-1.081389,7.4044177,-23.4483867,2608,9.39583301544188,402.1,1.081389,"Inga edulis",1,1,7,6.6e+12,1.04e+13,-7.70557519,"Ingeae","Inga","Caesalpinioideae","Ingeae","1",7.70557519,1,0,3,"Inga edulis","Inga edulis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,4,4,0,"Y","N","1","Inga edulis","0",29753
"120","Inga_nobilis",0,1092,3683.3,1352.2,2390.49267399267,2314.5,573,136,268.232600732601,227,27.1245823860169,18.719375038147,24.3625076336738,25.2583332061768,19.3333,-23.58333,-1.78106333717949,-1.05,10.92412515,-15.91666835,2331.1,8.40520734786989,437,1.05,"Inga nobilis",0,1,0,0,1.36e+13,-3.84934881,"Ingeae","Inga","Caesalpinioideae","Ingeae","1",3.84934881,1,0,0,"Inga nobilis","Inga nobilis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N","1","Inga nobilis","0",24296
"121","Kummerowia_stipulacea",0,716,1916.75,480,1111.83379888268,1172,473,81,265.435754189944,269,17.0937504768372,1.71145841479301,11.2967702560439,12.2770833969116,51.7599,22.32,36.5986891256983,35.98454,46.828775,28.0075,1436.75,15.3822920620442,392,35.98454,"Kummerowia stipulacea",1,1,1,2.8e+12,7.38e+12,43.35430442,"Desmodieae","Kummerowia","Papilionoideae","Desmodieae","1",43.35430442,0,1,5,"Kummerowia stipulacea","Kummerowia stipulacea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",229
"122","Kummerowia_striata",0,1727,2210.9,671,1399.90966994789,1320,499.4,130,282.416328894036,272,19.5312501907348,4.07625007629394,12.3007431067375,12.1041669845581,50.28306,14.06,34.9548662611465,35.7744,43.3315785,24.9133316,1539.9,15.4550001144409,369.4,35.7744,"Kummerowia striata",1,1,2,2.53e+12,1.08e+13,33.9937023,"Desmodieae","Kummerowia","Papilionoideae","Desmodieae","1",33.9937023,1,0,6,"Kummerowia striata","Kummerowia striata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,5,0,"Y","N","0",NA,"0",2366
