species,n,precip_maxquant,precip_minquant,precip_mean,precip_median,nitro_maxquant,nitro_minquant,nitro_mean,nitro_median,temp_maxquant,temp_minquant,temp_mean,temp_median,max_lat,min_lat,mean_lat,median_lat,median_long,quant95,quant005,num_biome,biome,precip_range,temp_range,nitro_range,genus,fixer,woody,annual,uses_num_uses,Domatia,EFN
Astragalus_bisulcatus,1311,520.5,255,377.8032036613272,371,290,104.5,176.39816933638446,160,10.79166650772095,3.0874999761581403,6.948614296160247,7.00833320617676,56.078663,-23.933333,42.26846691517925,40.829271,-106.630612,50.5600215,36.852036,5,8,265.5,7.704166531562811,185.5,Astragalus,1,0,0,0,0,0
Astragalus_bodinii,125,651.7999999999997,241.4,342.02400000000006,300,565.1999999999999,137,315.26399999999995,270,6.80833330154419,-7.319999885559083,-0.5374333252906797,-1.30416667461395,68.433333,37.73394,54.4500148856,60.815313,-135.321822,65.8161296,38.342,4,6,410.39999999999975,14.128333187103271,428.19999999999993,Astragalus,1,0,0,0,0,0
Astragalus_boeticus,301,764,220,515.3255813953489,538,249,90,168.86046511627904,164,19.8041667938232,14.033332824707,17.112804549080984,16.8916664123535,47.5859,27.6885104,36.87714217674419,37.212917,3.140202,41.41023,31.1,5,12,544,5.7708339691162,159,Astragalus,1,0,1,1,0,0
Astragalus_bolanderi,119,1344.4999999999995,713.4,939.327731092437,894,388.9,172,259.1932773109244,250,8.95166673660278,1.6308332681655922,5.4983893416884575,5.53749990463257,41.178908,35.849835,37.93000328487395,37.734161,-119.6303,39.85223075,36.37895898,2,5,631.0999999999996,7.320833468437188,216.9,Astragalus,1,0,0,0,0,0
Astragalus_brachycarpus,35,693.3999999999999,398.2,491.62857142857143,476,307.2,187.8,242.45714285714288,241,11.597500419616695,7.102499866485598,9.36321430887495,9.66250038146973,45.64744,38.9321,42.942015514285714,44.040634,43.597871,44.9446499,39.5045131,3,8,295.1999999999999,4.495000553131099,119.39999999999998,Astragalus,1,0,0,0,0,0
Astragalus_brazoensis,30,1293.3499999999992,545.45,760.8666666666667,729.5,188.34999999999997,88.45,122.86666666666666,111.5,22.31937541961673,19.883958530426018,21.330833498636885,21.84166717529295,31.067939,27.48831,28.504608666666662,28.122769,-97.7681325,30.09363595,27.565601,4,7,747.8999999999992,2.435416889190712,99.89999999999996,Astragalus,1,0,1,0,0,0
Astragalus_callichrous,257,550.4,150.20000000000002,292.20233463035015,263,178.59999999999997,69,111.98832684824905,102,22.12916679382324,17.679166793823242,19.45723087221732,19.3083343505859,33.142151,30.47,31.61646626848249,31.38,35.11,32.64,30.92,3,13,400.19999999999993,4.449999999999996,109.59999999999997,Astragalus,1,0,1,0,0,0
Astragalus_canadensis,1799,1214.099999999999,294,716.6314619232908,727,480,126,258.2751528627016,229,13.97541704177854,2.90833330154419,7.728006304345772,7.23333311080933,58.9,29.33773,42.94063353185103,43.600359,-95.66874,48.3456812,35.8692584,6,8,920.099999999999,11.06708374023435,354,Astragalus,1,1,0,0,0,0
Astragalus_ceramicus,535,471.2999999999999,208.4,307.5514018691589,285,219.5999999999999,47,122.37196261682244,117,12.9375,5.608333444595335,9.386004674768897,9.72083377838135,48.4543,34.148833,39.45472957084112,38.502074,-109.48,44.5,35.3252878,3,13,262.9,7.329166555404665,172.5999999999999,Astragalus,1,0,0,0,0,0
Astragalus_chinensis,38,758.55,156.25,529.8684210526316,542,459.75,85.35,299.8157894736842,331.5,13.00500001907348,-4.451458549499508,2.9210526004041486,2.6333334445953396,54.921646,34.83,45.5843262368421,43.598095,127.6610995,54.245555,36.98541665,7,4,602.3,17.456458568572987,374.4,Astragalus,1,0,0,2,0,0
Astragalus_chlorostachys,33,1589.4,421.7999999999999,961.2727272727273,882,604.1999999999998,207.2,320.27272727272725,270,16.439167022705078,3.0699999809265126,10.218686934673418,11.1791667938232,35.85,27.37284,32.197405636363634,33.58,75.451908,35.577026399999994,28.1,6,10,1167.6,13.369167041778566,396.99999999999983,Astragalus,1,0,0,0,0,0
Astragalus_chrysopterus,37,1111.3999999999996,382.2,647.3783783783783,613,419,86.39999999999999,258.4054054054054,267,15.94083328247074,0.4908334136009216,8.049549571968418,7.96666669845581,40.33,26.63,34.24913994594595,34.07,103.58,39.9198784,29.626,4,4,729.1999999999996,15.44999986886982,332.6,Astragalus,1,0,0,0,0,0
Astragalus_cicer,4972,1169.4499999999998,443,681.0718020917143,610.5,523,166,290.2294851166543,263,10.1666669845581,3.0147916793823235,6.906207253375644,7.6875,60.5467,36.741428,49.6568109928399,49.87,11.9078455,55.17228209999999,40.61524765,7,4,726.4499999999998,7.151875305175777,357,Astragalus,1,0,0,3,0,0
Astragalus_crassicarpus,1760,1096.1,331,660.0517045454546,610.5,324.04999999999995,107.95,191.68011363636353,175,18.533541202545138,4.045625233650203,10.5660771872171,9.8125,53.644259,27.954462,39.97875192079545,39.3487585,-98.1565475,47.704236550000005,31.322912749999997,5,8,765.0999999999999,14.487915968894931,216.09999999999997,Astragalus,1,0,0,1,0,0
Astragalus_crenatus,112,367.1499999999999,49.55,197.8928571428571,178,182.45,41.55,95.97321428571428,82,22.46979169845583,12.725000143051146,18.227492613451822,18.60208320617675,40.45056,19.766667,31.380099357142857,31.4015445,35.899985,36.63433499999999,23.2008865,6,13,317.5999999999999,9.744791555404683,140.89999999999998,Astragalus,1,0,1,1,0,0
Astragalus_danicus,4548,1260.5999999999983,378,666.8331134564639,586,588.6499999999996,186,356.07343887423025,330,9.82916641235352,-0.5943749904632566,4.776942244956309,4.795833349227905,73.2059,40.17,52.426280386807385,53.1548645,30.1654195,58.67815114999999,44.150051499999996,8,4,882.5999999999985,10.423541402816776,402.6499999999997,Astragalus,1,0,0,2,0,0
Astragalus_densiflorus,30,804.1999999999996,45.75,355.5666666666667,320,425.2,120.5,266.53333333333336,264.5,6.839583039283742,-6.843333363533019,0.1604166626930244,-0.006249964237213024,48.01611,28.65,34.46520366666667,33.575,85.595,41.729999999999976,30.2945,3,10,758.4499999999996,13.682916402816762,304.7,Astragalus,1,0,0,0,0,0
Astragalus_drummondii,696,509.25,273.75,401.5057471264368,402,267.5,120.75,178.50718390804593,169,9.792708635330204,2.6729166507720925,6.9531489452561255,7.32291650772095,50.013301,35.937521,41.49235570574712,40.1717525,-105.3514455,47.84522575,37.14205875,3,8,235.5,7.119791984558111,146.75,Astragalus,1,0,0,0,0,0
Astragalus_echinatus,572,826.4499999999999,355.54999999999995,585.7832167832169,582.5,237,110,162.1993006993007,156,17.714375019073515,11.947499847412104,15.14841199838198,15.2083330154419,46.00875,28.6876,38.80536295454545,37.905,-3.72615965,43.3275425,35.17099,4,12,470.9,5.766875171661411,127,Astragalus,1,0,1,0,0,0
Astragalus_eucosmus,224,752.8499999999999,143.15,427.3303571428571,418,1151.25,187.15,519.78125,414,5.725208353996276,-10.85229187011719,-2.0857514872145018,-1.831249952316285,70.309609,37.770274,55.81651734285714,59.3852,-123.0679295,69.64147621,39.523404449999994,6,11,609.6999999999999,16.577500224113464,964.1,Astragalus,1,0,0,0,0,0
Astragalus_falcatus,111,1102.5,368.5,601.5045045045046,556,503,194,332.6216216216216,329,9.833333015441896,1.225000023841855,4.3191441445200285,3.90416669845581,57.6097,37.533611,47.97831511981982,44.852,44.77278,57.4848245,39.36604,5,4,734,8.60833299160004,309,Astragalus,1,0,0,3,0,0
Astragalus_filicaulis,97,531.5999999999999,186.8,316.13402061855675,292,252.39999999999984,88.8,165.39175257731958,165,18.05166587829586,3.8799999713897657,13.804252558762265,15.2208337783813,43.277682,28,36.29176707216495,36.42,67.67,40.9704392,31.826,4,13,344.7999999999999,14.171665906906096,163.59999999999985,Astragalus,0,0,1,1,0,0
Astragalus_flexuosus,801,569,281,421.28339575530583,420,280,96,185.23096129837705,179,11.5666666030884,2.47083353996277,7.09852786634708,7.125,52.622853,32.351069,40.23895399101123,39.7611,-105.49623,48.3439,33.756973,3,5,288,9.09583306312563,184,Astragalus,1,0,0,0,0,0
Astragalus_frigidus,4468,1605,286.35,704.3970456580131,534,746,331,526.6425693822735,519,4.055208277702325,-11.860624885559083,-1.8212828234181877,-1.08749997615814,74.3305,30.055305,60.93022662332139,62.878125,21.233473,69.91109825000001,46.4137705,7,11,1318.65,15.915833163261407,415,Astragalus,1,0,0,0,0,0
Astragalus_galegiformis,88,1127.8,488.7000000000001,742.3522727272727,666,507.2999999999999,217.7,341.8181818181818,335.5,10.81479163169859,2.005624943971637,6.27485794303092,6.0625,45.346246,37.21667,42.70720570454545,42.8245535,43.2683665,44.8614276,40.856208,3,4,639.0999999999999,8.809166687726954,289.5999999999999,Astragalus,1,0,0,2,0,0
Astragalus_gambelianus,632,1117.4499999999998,305.1,626.2341772151896,554,250.89999999999984,104,163.26740506329116,155,17.7625007629395,12.444374895095804,15.154371065429494,15.1479163169861,45,28.1226,36.29865359556962,36.4430215,-120.8532935,39.791398650000005,32.83022,5,12,812.3499999999998,5.318125867843694,146.89999999999986,Astragalus,1,0,1,0,0,0
Astragalus_geminiflorus,60,1197.6999999999998,542.6,826.8333333333334,784,468.74999999999994,299.95,390.1333333333333,390,13.13687505722044,2.759583425521849,5.8393055478731775,4.8770833015441895,1.366667,-1.6,-0.9499039166666666,-1.3458945,-78.83315049999999,-0.17364545000000003,-1.5241815,3,10,655.0999999999998,10.37729163169859,168.79999999999995,Astragalus,1,0.111111111,0.171641791,0,0,0
Astragalus_glaux,522,863.8,375.0499999999999,548.5536398467433,531,217.95,99,152.49042145593867,146,16.690625858306888,9.232500314712528,13.23223179692966,13.216666221618649,48.52246,30.433333,39.59324440019157,39.51,-2.9985999999999997,43.39380499999999,35.378224100000004,5,12,488.75,7.45812554359436,118.95,Astragalus,1,0,0,0,0,0
Astragalus_glycyphyllos,31929,1220,534,771.982053932162,727,549,164,308.6618434651898,274,11.3041667938232,4.79999990463257,8.194134512815326,8.3125,67.452499,37.26444,50.514612789357635,49.684875,10.708184,58.643283999999994,43.44316,7,4,686,6.504166889190629,385,Astragalus,1,0,0,3,0,0
Astragalus_graveolens,27,1199.9,325,670.7407407407408,600,295.79999999999995,125.4,228.66666666666663,236,20.222917556762695,5.412916612625122,11.054938404648396,9.30000019073486,35.85,28,34.40238740740741,34.78,72.58,35.814,31.6306283,4,10,874.9000000000001,14.810000944137574,170.39999999999995,Astragalus,1,0,0,0,0,0
Astragalus_hamosus,3556,884.5,286.75,560.1138920134986,542,257,98,165.40129358830148,158.5,19.220832824707,10.790625095367451,14.672732696892572,14.4437499046326,50.85,-37.69644,38.15983522533746,39.63,3.314375,44.383732499999994,31.42,7,12,597.75,8.430207729339548,159,Astragalus,1,0,1,2,0,0
Astragalus_himalayanus,41,1538,147,639.8048780487803,469,467,205,316.9024390243902,325,15.8541669845581,-3.67083334922791,3.519918680917924,3.22499990463257,36.62,27.830556,33.09561156097561,34.3,75.52,36.25,28.22,3,10,1391,19.52500033378601,262,Astragalus,1,0,0,1,0,0
Astragalus_hispidulus,64,317.39999999999986,134,221.25,220,124,56.45,87.171875,84.5,19.769583988189694,17.89708395004272,18.77402356266976,18.572916984558148,32.32,30.43,31.130461671875,31.165,34.9142115,31.445004599999997,30.6102556,2,13,183.39999999999984,1.872500038146974,67.55,Astragalus,1,0,1,0,0,0
Astragalus_hornii,33,258.4,109,187.9393939393939,179,176,57.2,113.03030303030305,113,20.9816665649414,15.87416687011716,17.51489902265144,17.1666660308838,36.954033,25.199694,32.62435883030303,34.841435,-117.950916,36.1986924,25.204144,4,13,149.39999999999998,5.107499694824238,118.8,Astragalus,1,0,1,0,0,0
Astragalus_humistratus,584,600.85,280.15,438.4092465753425,435,203.85,81,133.97431506849313,128,15.187916660308856,4.938541793823241,9.546718015654449,9.21041631698608,39.438333,28.528051,35.13820609828767,35.1630705,-111.3796045,38.2454325,32.307306,4,5,320.70000000000005,10.249374866485615,122.85000000000002,Astragalus,1,0,0,0,0,0
Astragalus_hypogaeus,27,570.7,157.60000000000002,271.9259259259259,200,436.7,179.79999999999998,334.51851851851853,340,3.9358333826065097,-6.989583539962765,-2.816975315411886,-3.91666650772095,50.9892,41.735969,49.21781488888889,50.072963,88.333333,50.9606659,45.519,4,10,413.1,10.925416922569276,256.9,Astragalus,1,1,0,1,0,0
Astragalus_hypoglottis,1479,1480.5999999999997,460,910.8640973630836,894,509.0999999999999,153.9,283.0567951318458,255,13.42125024795534,3.5779165983200043,9.558220629902094,9.90416622161865,48.549427,36.54,43.357528227315754,44.08409,5.454276,45.0024683,40.04,3,12,1020.5999999999996,9.843333649635332,355.19999999999993,Astragalus,1,0,0,0,0,0
Astragalus_kentrophyta,1126,700,204,429.7442273534637,426.5,334,71.25,202.961811722913,214,11.9854168891907,-1.125,4.328508000375887,3.24166667461395,50.244052,32.82755,40.675055378952045,40.23125,-112.16751215,45.20816450000001,36.23138585,3,5,496,13.1104168891907,262.75,Astragalus,1,0,0,0,0,0
Astragalus_lehmannianus,25,402.7999999999999,118.2,263.2,277,422.19999999999993,152.4,236.68,212,13.02250022888184,7.643333244323734,10.88350008010864,11.1999998092651,49.406944,38.57559,44.6118548,44.141292,48.2338,48.426942,40.98743400000001,2,8,284.59999999999997,5.379166984558105,269.79999999999995,Astragalus,1,0,0,1,0,0
Astragalus_lentiginosus,5198,597,104,286.2614467102729,259,245,33,107.79722970373216,91,22.1166667938232,4.5545833826065065,12.31594282924064,11.3208332061768,49,29.373543,37.627492039438245,37.025026,-116.4126785,43.6135,33.34739265,6,13,493,17.562083411216694,212,Astragalus,1,0,0,0,0,0
Astragalus_leontinus,219,1669.4,726.6,1192.1735159817351,1111,629.1999999999999,340.90000000000003,510.3835616438356,532,6.4283332347869875,-2.794583368301391,1.5514649840488557,1.25000011920929,47.15889,43.95778,45.98165770319635,46.02867,7.66465,47.0002966,45.314596,3,5,942.7999999999998,9.22291660308838,288.2999999999999,Astragalus,1,0,0,0,0,0
Astragalus_leptocarpus,134,1394.6999999999998,759.75,1055.6641791044776,1044,147.35,76.65,108.2910447761194,105.5,20.18624973297119,16.691458606719983,18.707182841514474,18.725000381469748,36.2174,26.859917,31.524565425373133,31.7323775,-96.0310645,33.7137574,29.560066,5,4,634.9499999999998,3.494791126251208,70.69999999999999,Astragalus,1,0,1,0,0,0
Astragalus_leucocephalus,32,1416.6,313.34999999999997,962.59375,982.5,386.9499999999999,114,241.875,217.5,20.78583345413206,11.041874885559077,15.64973962306976,15.2854166030884,35.85,28,33.0163873125,33.914075499999996,73.42287350000001,35.3209331,28.4508333,5,3,1103.25,9.743958568572983,272.9499999999999,Astragalus,1,0,0,0,0,0
Astragalus_lindheimeri,188,831.25,523.05,680.2127659574468,678,185.65,99.35,134.85106382978722,129,18.704791641235367,16.4833335876465,17.44829349314913,17.39375019073485,34.745971,27.6619,33.083405930851065,33.300387,-99.197602,34.479562,30.705275300000004,3,8,308.20000000000005,2.2214580535888686,86.30000000000001,Astragalus,1,0,1,0,0,0
Astragalus_lonchocarpus,462,531.95,200.1,333.9090909090909,311,257.9,64,134.965367965368,123,12.26083316802975,5.414374899864199,9.03835678513432,9.208333015441896,41.317444,32.840847,37.74195411450216,37.8597405,-108.9069445,40.1339707,35.4430601,3,13,331.85,6.846458268165551,193.9,Astragalus,1,0,0,0,0,0
Astragalus_miniatus,28,301.9,54.45,197.46428571428572,204,308.1,126,195.8571428571429,190,4.1870833039283735,-5.723958420753476,0.42961307535214066,0.470833241939545,52.42806,43.85,47.08587232142857,46.2239975,109.505728,50.10806015,44.48805225,4,8,247.45,9.91104172468185,182.1,Astragalus,1,0,0,0,0,0
Astragalus_miser,1729,635.5999999999999,269,429.8241758241759,413,325.5999999999999,150,235.1168305378831,231,8.352500343322758,0.8283332943916323,4.378638907869499,4.16666650772095,56.833333,36.327708199999996,44.94476064453441,44.687918,-112.761483,51.2910632,38.16644960000001,4,5,366.5999999999999,7.524167048931125,175.5999999999999,Astragalus,1,1,0,0,0,0
Astragalus_missouriensis,1540,653,291.95,442.5350649350646,419,237.04999999999995,91,148.25064935064933,140,15.974999475479116,5.936875009536743,10.483449675713656,10.0416669845581,49.68835,29.377683,39.54406289285714,38.793315,-103.57507,47.11792704999999,33.49256395,4,8,361.05,10.038124465942374,146.04999999999995,Astragalus,1,1,0,0,0,0
Astragalus_mollissimus,2149,613,202,381.1763610981852,373,204,55,121.25686365751508,116,17.01583366394044,8.223333168029782,12.445982643036912,12.0166664123535,43.125696,18.718333,34.68399512084691,36.20119,-106.942877,40.38562879999999,21.208722,5,13,411,8.792500495910659,149,Astragalus,1,0,0,0,0,0
